id,genres
21481,Fantasy
29293,Horror
9921,Drama
9921,Crime
9921,Action
9921,Thriller
16456,Thriller
16456,Horror
16456,Action
7295,Drama
7295,Mystery
7295,Thriller
1665,Drama
12699,Thriller
12699,Horror
9042,Horror
9042,Adventure
9042,Action
9042,Thriller
1833,Music
1833,Drama
1833,Comedy
1833,Romance
30238,Documentary
13679,Family
13679,Animation
13679,Adventure
13679,Fantasy
15124,Thriller
15124,Mystery
15124,Drama
16048,Romance
16048,Drama
16048,Comedy
501,Documentary
10707,Drama
10707,Comedy
20558,Family
20558,Thriller
20558,Animation
41508,War
41508,Foreign
41508,Drama
9729,Thriller
9729,Mystery
9729,Drama
8332,Drama
8332,Crime
8332,Thriller
9968,Drama
9968,Crime
9968,Comedy
67,Drama
67,Crime
67,Thriller
28201,Romance
28201,Drama
28201,Comedy
28201,TV Movie
10845,Horror
10845,Comedy
14180,Thriller
14180,Action
35320,Family
35320,Drama
35320,Comedy
14166,Drama
14166,Comedy
20969,Romance
20969,Comedy
20969,Drama
20969,Foreign
20215,Horror
12228,Documentary
1546,Drama
1546,Comedy
14544,Family
14544,Drama
14544,Comedy
18882,Science Fiction
18882,Horror
18882,Action
16411,Thriller
16411,Crime
16411,Action
16411,Drama
11421,Drama
58462,Romance
58462,Drama
17186,Drama
17186,Adventure
17186,Action
17186,Romance
19803,Comedy
19803,Action
14457,Mystery
14457,Horror
16455,Family
16455,Animation
2287,Documentary
10263,Thriller
10263,Horror
10263,Fantasy
28366,Foreign
28366,Comedy
28366,Action
6473,Thriller
6473,Adventure
6473,Action
2610,Romance
2610,Drama
2610,Comedy
19495,War
19495,History
19495,Action
9701,Drama
13557,Thriller
13557,Horror
8382,Thriller
8382,Adventure
8382,Action
26138,Action
13393,Drama
13393,Comedy
1622,Mystery
1622,Thriller
1622,Drama
16186,Romance
16186,Drama
16186,Comedy
65215,Animation
65215,Comedy
15624,Romance
15624,Drama
7870,Romance
7870,Drama
55504,Family
55504,Drama
55504,Comedy
23478,Romance
23478,Drama
23478,Comedy
13341,Family
13341,Comedy
8008,Drama
24123,Romance
24123,Comedy
24123,Drama
21891,Romance
21891,Comedy
124673,Action
124673,Adventure
124673,Fantasy
124673,Drama
1444,Drama
1444,Comedy
24546,Drama
24546,Adventure
24546,Action
24546,Thriller
12920,Family
12920,Drama
19109,Romance
19109,Comedy
72240,Family
72240,Drama
15493,Comedy
15493,Action
15493,Science Fiction
18191,Thriller
18191,Drama
38559,Music
38559,Drama
45887,Science Fiction
5145,Thriller
5145,Action
5145,Drama
5145,Crime
17880,Family
17880,Drama
17880,Comedy
11604,Crime
11604,Thriller
11604,Drama
11604,Romance
22747,Comedy
9787,Drama
5171,Drama
5171,Comedy
16608,Crime
16608,Thriller
16608,Adventure
16608,Action
16608,Drama
10773,Drama
10773,Comedy
7182,Thriller
7182,Horror
10846,Romance
10846,Drama
10846,Comedy
30178,Comedy
30178,Family
30178,Animation
30178,Fantasy
30178,Science Fiction
31446,Mystery
31446,Drama
31446,Thriller
31446,Crime
9700,Romance
9700,Drama
12261,Drama
12261,Adventure
12261,Action
12261,Thriller
19082,Music
19082,Documentary
19166,Horror
19166,Thriller
19166,Foreign
19166,Drama
19166,Mystery
10579,Horror
9009,Thriller
9009,Horror
9009,Drama
11788,History
11788,Drama
1382,Romance
1382,Drama
1382,Comedy
24702,Horror
9005,Comedy
9005,Drama
9005,Adventure
9005,Action
9005,Crime
19583,Drama
20981,Fantasy
20981,Thriller
20981,Horror
148,Foreign
148,Romance
148,Drama
14597,Family
14597,Drama
14597,Adventure
13919,Drama
13919,Comedy
21838,Horror
21838,Comedy
15402,Comedy
15402,Drama
13373,Drama
13373,Crime
13373,Comedy
25197,Comedy
13802,Drama
13802,Comedy
10598,Thriller
10598,Drama
10598,Crime
9814,Horror
9814,Comedy
9814,Thriller
14922,Romance
14922,Drama
14922,Comedy
2151,Science Fiction
2151,Horror
2151,Comedy
14933,Romance
14933,Foreign
14933,Comedy
292,Music
292,Documentary
292,Comedy
18189,Comedy
24618,Family
24618,Drama
2566,Drama
14228,Thriller
14228,Mystery
14228,Horror
34186,Drama
34186,Crime
34186,Comedy
13014,Drama
13014,Documentary
49081,Drama
9288,Fantasy
9288,Adventure
9288,Action
20771,Animation
20771,Family
20771,Adventure
20771,Action
20771,Drama
11354,Drama
11354,Comedy
20521,Music
20521,Comedy
6967,Drama
17350,Comedy
98622,Fantasy
98622,Animation
13498,Action
13498,Comedy
7509,Romance
7509,Foreign
7509,Drama
14286,History
14286,Drama
14286,Documentary
18825,Comedy
25967,Thriller
25967,Science Fiction
25967,Horror
24029,Science Fiction
24939,Horror
24939,Comedy
18070,Action
22559,Science Fiction
22559,Documentary
22559,Action
14147,Horror
3527,Music
3527,Drama
11214,Foreign
11214,Documentary
17919,Drama
17868,Music
31046,Thriller
31046,Drama
31046,Crime
14644,Comedy
10268,Comedy
16452,Documentary
16452,Comedy
27176,Drama
28512,Thriller
28512,Drama
28512,Adventure
28512,Action
16548,Drama
16548,Comedy
14566,Thriller
14566,Mystery
24935,Horror
24935,Comedy
868,Drama
868,Crime
29595,Documentary
14907,Comedy
14907,Science Fiction
14907,Horror
14907,Drama
14907,Thriller
19521,Drama
16998,Mystery
16998,Thriller
16998,Drama
16998,Foreign
38828,Drama
38828,Science Fiction
38828,Adventure
38828,Action
38828,Fantasy
15907,Family
15907,Drama
15907,Adventure
13015,TV Movie
13015,Comedy
13015,Documentary
20604,Music
20604,Documentary
14788,Mystery
14788,Crime
14788,Drama
13222,Documentary
18484,Drama
31329,Mystery
31329,Comedy
13739,Comedy
33081,Science Fiction
33081,Foreign
33081,Thriller
33081,Drama
33081,Romance
834,Science Fiction
834,Action
834,Fantasy
834,Thriller
58,Action
58,Fantasy
58,Adventure
920,Comedy
920,Adventure
920,Animation
920,Family
36557,Thriller
36557,Action
36557,Adventure
591,Mystery
591,Thriller
9762,Romance
9762,Drama
9762,Music
9762,Crime
950,Comedy
950,Family
950,Animation
950,Adventure
956,Thriller
956,Action
956,Adventure
350,Romance
350,Drama
350,Comedy
1422,Crime
1422,Thriller
1422,Drama
1581,Romance
1581,Comedy
1124,Thriller
1124,Mystery
1124,Drama
1593,Comedy
1593,Fantasy
1593,Adventure
1593,Action
1593,Family
1164,Drama
9693,Thriller
9693,Action
9693,Drama
9693,Science Fiction
8275,Comedy
1452,Action
1452,Fantasy
1452,Adventure
1452,Science Fiction
496,Comedy
9339,Fantasy
9339,Drama
9339,Comedy
9339,Romance
10010,Family
10010,Fantasy
10010,Comedy
10010,Animation
10010,Adventure
9767,Comedy
9767,Romance
388,Thriller
388,Drama
388,Crime
7518,Family
7518,Animation
7518,Comedy
1427,Drama
1427,Fantasy
1427,Crime
1372,Action
1372,Thriller
1372,Drama
7457,Drama
7457,Crime
1948,Crime
1948,Thriller
1948,Action
186,Crime
186,Thriller
186,Drama
186,Mystery
9036,Family
9036,Drama
9036,Adventure
9286,Mystery
9286,Horror
588,Mystery
588,Horror
9655,Family
9655,Drama
9655,Comedy
9655,Romance
1381,Science Fiction
1381,Adventure
1381,Drama
1381,Romance
9836,Comedy
9836,Animation
9836,Music
9836,Family
1246,Drama
10032,Comedy
11619,Comedy
11619,Animation
11619,Adventure
11619,Family
9904,Animation
9904,Family
7551,Science Fiction
7551,Thriller
7551,Action
2486,Adventure
2486,Action
2486,Fantasy
2486,Family
2044,Mystery
2044,Drama
2044,Romance
4257,Comedy
9297,Family
9297,Comedy
9297,Animation
9297,Fantasy
10947,Family
10947,TV Movie
10947,Drama
10947,Comedy
10947,Music
6877,Comedy
1579,Adventure
1579,Action
1579,Thriller
1579,Drama
9906,Animation
9906,Family
9906,Adventure
9906,Fantasy
9906,Comedy
9792,Thriller
9792,Horror
9513,Family
9513,Comedy
9513,Animation
10025,Family
10025,Romance
10025,Drama
10025,Comedy
10025,Fantasy
1247,History
1247,Thriller
1247,Drama
9920,Thriller
9920,Action
9920,Science Fiction
7985,Romance
7985,Comedy
7985,Fantasy
82,Crime
82,Adventure
82,Action
82,Thriller
9293,Comedy
9044,Drama
3683,History
3683,Drama
3683,War
1378,Comedy
1378,Drama
1378,Romance
4351,Mystery
4351,Drama
4351,Crime
9975,Comedy
9975,Animation
9975,Adventure
9975,Family
9708,Horror
9708,Thriller
9708,Mystery
7516,Crime
7516,Comedy
7516,Action
7516,Thriller
15163,Drama
9530,Adventure
9530,Family
9530,Comedy
9918,Drama
11170,Drama
1491,Thriller
1491,Drama
1491,Fantasy
1491,Romance
12096,Crime
12096,Family
12096,Comedy
12096,Action
12096,Mystery
9988,Comedy
1441,Thriller
1441,Action
1441,Drama
1441,Crime
1717,Thriller
1717,Drama
9035,Science Fiction
9035,Horror
9035,Comedy
11565,Crime
11565,Comedy
3093,Thriller
3093,Mystery
3093,Crime
2295,Comedy
9718,Comedy
15255,Thriller
15255,Crime
15255,Action
1402,Drama
1887,History
1887,Drama
9959,Crime
9959,Thriller
9959,Drama
9959,Mystery
15860,Thriller
15860,Action
9969,Family
9969,Comedy
14784,Drama
14784,Fantasy
14784,Adventure
1523,Drama
214,Crime
214,Thriller
214,Horror
7512,Science Fiction
7512,Comedy
7512,Adventure
9353,Family
9353,Comedy
9676,Drama
9973,Science Fiction
9973,Family
9973,Comedy
503,Drama
503,Action
503,Adventure
503,Thriller
9310,Family
9310,Drama
9310,Comedy
14620,Thriller
14620,Science Fiction
14620,Drama
14611,Science Fiction
14611,Action
14611,Animation
18615,Romance
18615,Mystery
18615,Drama
1819,Romance
1819,Comedy
773,Drama
773,Comedy
9072,Crime
9072,Comedy
9948,Comedy
9948,Animation
9948,Adventure
9948,Family
21316,Family
21316,Comedy
21316,Animation
2447,History
2447,Drama
9794,Romance
9794,Comedy
806,Thriller
806,Horror
806,Drama
1251,Drama
1251,Adventure
1251,Action
1251,War
19595,Family
19595,Animation
3509,Thriller
3509,Science Fiction
3509,Animation
9817,Romance
9817,Family
9817,Drama
1262,Fantasy
1262,Drama
1262,Comedy
1262,Romance
1852,Thriller
1852,History
1852,Drama
13767,Adventure
13767,Family
13767,Comedy
9726,Romance
9726,Drama
9726,Comedy
9592,Thriller
9592,Horror
9592,Drama
14202,Romance
14202,Drama
313,Drama
313,Romance
37725,Comedy
10073,Comedy
9788,Comedy
9900,Comedy
7484,Family
7484,Animation
7484,Adventure
25676,Comedy
25676,Action
25676,Drama
9907,Family
9907,Comedy
9907,Animation
9828,Mystery
9828,Drama
9828,Crime
9828,Thriller
10741,Drama
10741,History
1125,Drama
326,Crime
326,Action
326,Horror
326,Thriller
4441,Romance
4441,Drama
8998,Romance
8998,Comedy
8998,Drama
12094,Documentary
12094,Comedy
12094,Action
4643,Action
10063,Horror
4723,Comedy
4723,Science Fiction
4723,Adventure
4723,Action
4723,Drama
9615,Drama
9615,Crime
9615,Action
9615,Thriller
11652,Drama
13967,Romance
13967,Family
13967,Drama
9682,Thriller
9682,Horror
13205,Family
13205,Drama
13205,Animation
7874,Drama
11515,Drama
17700,Documentary
10115,Drama
10115,Comedy
13722,Thriller
13722,Action
9903,Drama
9903,Comedy
8975,Drama
8975,Adventure
8975,Action
8975,Thriller
8997,Thriller
8997,Action
8997,Horror
8997,Science Fiction
11908,Horror
11908,Comedy
7510,Comedy
7510,Drama
10067,Family
10067,Comedy
9978,Family
9978,Action
9978,Adventure
16781,Romance
16781,Comedy
16781,Drama
14171,Drama
14171,Action
9756,Thriller
1440,Drama
1440,Romance
9957,Comedy
1123,Thriller
1123,Drama
1123,Action
9986,Fantasy
9986,Family
9986,Comedy
12763,Music
14113,Family
14113,Comedy
14113,Fantasy
18843,Fantasy
18843,Family
18843,Comedy
13285,Adventure
13285,Family
13285,Animation
13285,Fantasy
13934,Family
13934,Animation
3602,Horror
14191,Family
14191,Romance
14191,Fantasy
14191,Comedy
14208,Adventure
14208,Action
14208,Fantasy
9914,Thriller
9914,Adventure
9914,Action
9952,War
9952,Drama
9952,Adventure
1116,War
1116,History
1116,Drama
9843,Comedy
9843,Crime
9843,Action
9843,Drama
9843,Thriller
2207,Crime
2207,Adventure
2207,Action
2207,Thriller
512,Mystery
512,Comedy
14062,Thriller
14062,Crime
14062,Drama
17379,Drama
17379,Comedy
17379,Adventure
7511,Romance
7511,Drama
7511,Comedy
1259,Romance
1259,Drama
9829,Crime
9829,Action
9829,History
9829,Drama
9829,Thriller
13185,Drama
9053,Thriller
9053,Action
9053,Adventure
15363,Romance
15363,Drama
15363,Comedy
1165,Drama
9520,Foreign
9520,Family
9520,Adventure
5820,Crime
5820,Thriller
5820,Action
9784,Romance
9784,Drama
9784,Comedy
182,Drama
182,Romance
182,Crime
182,War
182,Mystery
9664,Drama
9664,Romance
9664,Adventure
9664,Action
9664,History
13060,Family
13060,Animation
4474,Action
4474,Crime
4474,Drama
4474,Fantasy
4474,Comedy
7304,Drama
7304,Crime
7304,Action
7304,Thriller
46247,Family
46247,Animation
46247,Adventure
1253,Romance
1253,Drama
61717,Family
61717,Adventure
61717,Action
61717,TV Movie
1252,Crime
1252,Thriller
1252,Drama
1252,Romance
10051,Drama
10051,Comedy
10051,Romance
10051,Foreign
8588,History
8588,Drama
13668,Romance
13668,Drama
13668,Comedy
1975,Thriller
1975,Horror
10781,Horror
15714,Crime
15714,Thriller
15714,Mystery
15714,Horror
14458,Thriller
14458,Science Fiction
14458,Horror
5072,Thriller
5072,Comedy
5072,Horror
19167,Thriller
19167,Adventure
19167,Action
12225,Romance
12225,Comedy
12225,Drama
13197,Drama
13197,Thriller
13197,Crime
13197,Action
13197,Mystery
1590,Drama
9754,Thriller
13249,Drama
13249,Western
2357,Drama
2357,Comedy
14624,Family
14624,Drama
14624,Romance
17028,Romance
17028,Comedy
38580,Animation
38580,Drama
15213,Animation
15213,Drama
15213,Adventure
15213,Action
15213,Comedy
13075,Drama
13495,Action
2179,Music
2179,Comedy
1249,Crime
1249,Thriller
1249,Drama
14609,Science Fiction
14609,Animation
14609,Action
9782,Thriller
9782,Drama
9895,Romance
9895,Drama
9895,Comedy
9895,Thriller
19100,Family
19100,Comedy
9954,Fantasy
9954,Science Fiction
9954,Adventure
9954,Action
9954,Horror
16774,Animation
16774,Thriller
16774,Fantasy
16774,TV Movie
16774,Action
10005,Thriller
10005,Adventure
10005,Action
14542,Comedy
9950,Comedy
9950,Action
9950,Drama
9950,Crime
9841,Thriller
9841,Horror
24180,History
24180,War
24180,Comedy
8436,Music
8436,Drama
5393,Comedy
5393,Family
5393,Animation
5393,Fantasy
5393,Science Fiction
14474,Romance
14474,Drama
14474,Comedy
9761,Science Fiction
9761,Animation
10053,Thriller
10053,Horror
9672,Drama
12795,Romance
12795,Comedy
14219,Horror
14219,Action
14219,Fantasy
6641,Romance
6641,Comedy
14194,Thriller
14194,Action
14194,Drama
14194,Crime
9656,Thriller
9656,Horror
5172,Drama
5172,Comedy
5172,Adventure
5172,Science Fiction
10886,Mystery
10886,Drama
8324,Thriller
8324,Drama
8324,Comedy
14453,Foreign
14453,Comedy
14453,Animation
37924,Thriller
37924,Horror
37924,Drama
37924,Music
10288,Drama
10288,Comedy
10288,Romance
10288,Horror
10790,Thriller
10790,Horror
13960,Drama
7859,Drama
12526,Thriller
12526,Horror
9650,Thriller
9650,Drama
9650,Crime
9697,Fantasy
9697,Thriller
9697,Drama
9697,Mystery
18147,Family
18147,Comedy
13689,Romance
13689,Drama
10961,Thriller
10961,Horror
10961,Comedy
19344,Romance
19344,Drama
24624,Thriller
24624,Action
10118,Romance
10118,Drama
10118,Comedy
14823,Drama
14823,Thriller
14823,Crime
14823,Action
14823,Foreign
9766,Crime
9766,Adventure
9766,Action
9766,Drama
9786,Drama
9786,Comedy
3603,Comedy
3603,Horror
10085,Horror
2168,Drama
13198,Fantasy
13198,Drama
13198,Comedy
13198,Romance
18858,Thriller
18858,Mystery
18858,Drama
11404,Foreign
11404,Drama
11404,Comedy
15077,Crime
15077,Drama
10094,Horror
10094,Thriller
10094,Drama
10094,Crime
10094,Mystery
1967,Romance
1967,Drama
32740,Science Fiction
32740,Action
17287,Horror
17287,Comedy
18870,Fantasy
18870,Adventure
18870,Horror
18925,Drama
21427,Comedy
13171,Romance
13171,Comedy
24801,Family
24801,Comedy
24801,TV Movie
24801,Romance
38163,Drama
38163,Comedy
10007,Thriller
10007,Horror
11910,Fantasy
11910,Drama
36239,Horror
134777,Mystery
134777,Fantasy
134777,Action
1919,Romance
1919,Drama
11705,Thriller
11705,Drama
8618,Drama
8618,Comedy
16808,Foreign
16808,Family
16808,Animation
14055,Romance
14055,Comedy
14055,Drama
26594,Documentary
16727,Drama
31933,Science Fiction
31933,Family
31933,Animation
1781,Documentary
9809,Crime
9809,Comedy
10958,Drama
1730,Mystery
1730,Drama
1730,Horror
1730,Thriller
11494,Thriller
11494,Action
11494,Horror
9773,Science Fiction
9773,Comedy
26655,Family
26655,Drama
26655,Comedy
14930,Comedy
13754,Animation
13754,Adventure
13754,Action
14761,Documentary
14761,Action
34204,Family
34204,TV Movie
34204,Comedy
34204,Adventure
34204,Fantasy
13002,Family
13002,Animation
9834,Thriller
9834,Drama
9834,Action
11798,Crime
11798,Drama
21141,Thriller
21141,Horror
14938,Drama
14938,Comedy
14938,Romance
14872,Romance
14872,Drama
14872,Comedy
7861,Romance
7861,Drama
7861,Comedy
15495,Thriller
15495,Horror
15495,Drama
9842,Romance
9842,Drama
9842,Comedy
8194,Drama
8194,Crime
13275,Drama
10049,Thriller
10049,Action
2016,War
2016,History
2016,Drama
13162,Comedy
13529,Science Fiction
31047,Crime
31047,Thriller
31047,Drama
13728,Comedy
13364,Documentary
13364,Crime
6948,Thriller
6948,Horror
6948,Mystery
14012,Family
14012,Drama
17,Mystery
17,Thriller
17,Horror
14518,Music
14518,Family
14518,Animation
10069,Thriller
10069,Horror
16276,Crime
16276,Adventure
16276,Action
10093,Thriller
10093,Drama
10854,Horror
10854,Drama
14064,Drama
14064,Comedy
14064,Adventure
9526,Music
9526,Comedy
9526,Drama
19955,Romance
19955,Comedy
27614,Comedy
18437,Adventure
18437,Romance
18437,Comedy
50787,Horror
50787,Documentary
7872,Drama
7872,Documentary
57784,Thriller
57784,Drama
36668,Science Fiction
36668,Action
36668,Adventure
36668,Thriller
9924,Romance
9924,Adventure
9924,Action
9924,Thriller
43617,Comedy
13551,Mystery
13551,Drama
13551,Crime
13551,Thriller
15664,Thriller
15664,Drama
15590,Romance
15590,Comedy
15590,Family
13650,Romance
13650,Drama
13650,Comedy
13508,Documentary
9727,Thriller
9727,Mystery
9727,Action
12555,Foreign
12555,Drama
12555,Comedy
20683,Science Fiction
20683,Animation
192040,Documentary
9847,Horror
13751,Drama
9796,Thriller
9796,Horror
17245,Horror
15534,Romance
15534,Drama
15534,Comedy
19312,Science Fiction
19312,Thriller
10177,Science Fiction
10177,Horror
10177,Comedy
12271,Drama
8421,Foreign
8421,Documentary
14845,Romance
14845,Comedy
19323,Family
19323,Action
19323,Animation
15314,Drama
15314,Crime
15314,Comedy
16237,Animation
16237,Science Fiction
16237,Adventure
16237,Action
16237,Family
7839,Romance
7839,Comedy
15667,Thriller
15667,Horror
16070,Documentary
24970,Music
43960,Comedy
43960,Crime
43960,Family
43960,TV Movie
43960,Adventure
9917,Drama
9917,Adventure
9917,Action
9917,Thriller
9958,Comedy
9958,Action
19213,Comedy
21847,Thriller
21847,Drama
1776,Documentary
18276,Family
18276,Drama
37609,Family
37609,TV Movie
37609,Drama
37609,Comedy
37609,Music
30347,Crime
30347,Thriller
30347,Drama
30347,Mystery
26518,Drama
16083,Thriller
16083,Drama
12586,Romance
12586,Drama
1666,Documentary
14799,Drama
14799,Comedy
51851,Romance
51851,Comedy
14137,Comedy
12713,Drama
13771,Romance
13771,Comedy
13771,Drama
53215,Action
53215,Animation
45380,Comedy
45380,Action
13569,Thriller
13569,Horror
13569,Drama
13209,Foreign
13209,Comedy
13209,Drama
13713,Comedy
319314,Horror
15501,Comedy
24432,Family
4641,Family
4641,Drama
4641,Comedy
4641,TV Movie
11650,Thriller
11650,Action
11650,Drama
14297,Documentary
280770,Drama
21461,Romance
21461,Drama
21461,Comedy
9695,Thriller
9695,Drama
9695,Crime
13141,Comedy
13484,Comedy
1596,Mystery
1596,Horror
1596,Drama
1596,Thriller
15422,Thriller
15422,Horror
13856,Science Fiction
13856,Fantasy
13856,Drama
15543,Thriller
15543,Horror
11211,Comedy
13816,Drama
13816,Thriller
13816,Crime
13816,Action
13816,Music
18607,Comedy
121506,Foreign
121506,Action
121506,Drama
31325,Romance
31325,Drama
10004,Horror
10004,Mystery
10004,Fantasy
10004,Drama
10004,Thriller
11345,Thriller
11345,Drama
11345,Crime
286,Documentary
33753,Drama
24115,Family
24115,Drama
24115,Comedy
20605,Thriller
20605,Action
15412,Comedy
673,Family
673,Fantasy
673,Adventure
393,Thriller
393,Crime
393,Action
9801,Romance
9801,Comedy
38,Romance
38,Drama
38,Science Fiction
11036,Drama
11036,Romance
9806,Animation
9806,Science Fiction
9806,Adventure
9806,Action
9806,Family
2502,Thriller
2502,Drama
2502,Action
652,Drama
652,Adventure
652,War
2059,Thriller
2059,Action
2059,Adventure
2059,Mystery
2048,Science Fiction
2048,Action
1824,Romance
1824,Comedy
10625,Comedy
7131,Action
7131,Adventure
7131,Horror
1487,Science Fiction
1487,Action
1487,Fantasy
5255,Family
5255,Adventure
5255,Animation
5255,Fantasy
809,Comedy
809,Fantasy
809,Animation
809,Adventure
809,Family
1954,Thriller
1954,Science Fiction
1577,Science Fiction
1577,Action
1577,Horror
163,Crime
163,Thriller
693,Romance
693,Comedy
435,Science Fiction
435,Adventure
435,Action
435,Thriller
2567,Drama
1538,Thriller
1538,Crime
1538,Drama
747,Comedy
747,Horror
36648,Horror
36648,Adventure
36648,Action
36648,Science Fiction
36648,Thriller
10304,Action
10304,Horror
10304,Adventure
10304,Science Fiction
594,Drama
594,Comedy
11774,Comedy
11774,Fantasy
11774,Adventure
11774,Family
70,Drama
8920,Family
8920,Comedy
8920,Animation
11430,Family
11430,Comedy
11430,Animation
10555,Comedy
10555,Action
10555,Animation
10555,Family
5137,Thriller
5137,Adventure
5137,Action
5137,Mystery
5137,Science Fiction
12242,Family
12242,Comedy
12242,Animation
12242,Action
11836,Family
11836,Comedy
11836,Animation
9711,Horror
9711,Action
9711,Science Fiction
1640,Drama
8699,Comedy
10096,Romance
10096,Fantasy
10096,Comedy
14442,Family
14442,Comedy
14442,Fantasy
14442,Romance
10591,Comedy
11024,Adventure
11024,Fantasy
11024,Mystery
11024,Comedy
866,Drama
11247,Comedy
395,Action
395,Science Fiction
395,Adventure
9472,Comedy
10045,Science Fiction
10045,Thriller
10045,Action
1966,Action
1966,Drama
1966,History
1966,War
1966,Adventure
11282,Adventure
11282,Comedy
176,Crime
176,Mystery
176,Horror
558,Fantasy
558,Adventure
558,Action
9352,Comedy
9509,Thriller
9509,Drama
9509,Action
9509,Crime
5966,Romance
5966,Comedy
2288,Romance
2288,Drama
7220,Drama
7220,Crime
7220,Action
314,Crime
314,Action
13673,Family
13673,Comedy
27,Romance
27,Music
27,Drama
924,Action
924,Horror
924,Fantasy
15165,Comedy
15165,Family
15165,Animation
9477,History
9477,War
9477,Adventure
2789,Thriller
2789,Action
2789,Adventure
2789,Science Fiction
2539,Comedy
1586,Mystery
1586,Thriller
4836,Crime
4836,Thriller
4836,Drama
10589,Crime
10589,Comedy
10589,Action
10589,Drama
14623,Comedy
14623,Fantasy
14623,Adventure
14623,Action
14623,Family
11130,Family
11130,Drama
11130,Comedy
11130,Romance
10733,War
10733,History
10733,Western
80,Romance
80,Drama
1970,Mystery
1970,Thriller
1970,Horror
9759,Crime
9759,Adventure
9759,Action
9759,Thriller
14462,Mystery
14462,Thriller
14462,Drama
4553,Drama
4553,Thriller
11249,Horror
11249,Drama
11249,Comedy
11045,Comedy
11045,Action
11045,Thriller
11045,Crime
8849,Comedy
14247,Thriller
14247,Action
14247,Drama
4380,Comedy
4380,Romance
4380,Drama
9541,Romance
9541,Comedy
9890,Science Fiction
9890,Comedy
9890,Action
14337,Thriller
14337,Drama
14337,Science Fiction
11633,Science Fiction
11633,Action
11633,Animation
13700,Family
13700,Music
13700,Animation
13700,Western
13700,Comedy
2023,Adventure
2023,Western
1599,Romance
1599,Comedy
1777,Documentary
13476,Romance
13476,Comedy
12153,Comedy
205,War
205,History
205,Drama
10367,Mystery
10367,Drama
10367,Crime
11358,Action
11358,Drama
11358,Adventure
11358,Thriller
13572,Crime
13572,Thriller
13572,Adventure
13572,Action
13572,Drama
21385,Comedy
21385,Animation
21385,Adventure
21385,Family
83,Thriller
83,Drama
2841,Mystery
2841,Drama
2841,War
2841,Romance
3989,Animation
3989,Comedy
3989,Adventure
3989,Music
3989,Action
10891,Horror
10891,Comedy
10891,Action
10891,Western
13378,Family
13378,Animation
11025,Comedy
5552,Science Fiction
5552,Action
5552,Drama
9805,Science Fiction
9805,Comedy
9675,Romance
9675,Drama
9675,Comedy
10762,Comedy
10762,Adventure
10762,Action
10762,Thriller
13193,Family
13193,Drama
13193,Comedy
9384,Crime
9384,Comedy
16791,Drama
16791,Family
16791,Fantasy
16791,Adventure
16791,Science Fiction
11132,Family
11132,Comedy
11132,Music
11132,Romance
6947,Thriller
6947,Mystery
6947,Drama
2122,Crime
2122,Thriller
2122,Comedy
615,Drama
11237,Horror
11237,Thriller
11237,Action
11237,Adventure
11237,Science Fiction
1677,Drama
10677,Romance
10677,Drama
2003,Drama
57825,Music
57825,Comedy
57825,Drama
57825,Romance
10740,Thriller
10740,Mystery
10740,Drama
11823,Romance
11823,Comedy
11081,Mystery
11081,Drama
11081,Action
11081,Thriller
13505,Crime
13505,Comedy
36763,Mystery
36763,Drama
36763,Horror
36763,Thriller
9833,Romance
9833,Drama
9833,Thriller
438,Thriller
438,Science Fiction
438,Mystery
401,Romance
401,Drama
401,Comedy
8193,Comedy
13969,Family
13969,Drama
13969,Comedy
13969,Romance
11026,Thriller
11026,Mystery
11026,Horror
9893,Family
9893,Comedy
11208,Romance
11208,Mystery
11208,Drama
11208,Thriller
11540,Adventure
11540,Mystery
11540,Action
11540,Romance
11540,Crime
421,Drama
421,Comedy
421,Adventure
10204,Comedy
10204,Adventure
10204,Action
21301,Drama
21301,Comedy
10046,Western
11137,Romance
11137,Comedy
10870,Western
10870,Comedy
12450,Adventure
12450,Action
29979,Thriller
29979,Crime
29979,Action
7092,Fantasy
7092,Animation
7092,Action
7092,Horror
10145,Horror
10145,Science Fiction
10145,Drama
10145,Crime
10145,Mystery
15566,Romance
15566,Comedy
7548,Romance
7548,Drama
15775,Romance
15775,Drama
15775,Fantasy
18804,War
18804,Romance
18804,Drama
1901,Romance
1901,Drama
1901,Comedy
9528,Romance
9528,Drama
11109,Drama
11109,Crime
23592,War
23592,Drama
23592,Action
23592,Thriller
14207,Action
14207,Drama
14207,Adventure
14207,Thriller
14207,Comedy
14172,Thriller
14172,Adventure
14172,Action
11930,Action
11866,Drama
11866,Adventure
11866,Action
11866,Thriller
6478,Music
6478,Drama
11058,Science Fiction
11058,Horror
11058,Drama
11058,Thriller
41171,Romance
41171,Drama
12109,Music
12109,Comedy
12109,Drama
13416,Drama
5516,Thriller
5516,Crime
5516,Comedy
9688,Romance
9688,Drama
9688,Comedy
4599,Romance
4599,Comedy
4599,Drama
11162,Romance
11162,Drama
15184,Romance
15184,Drama
15184,Comedy
20912,Drama
20912,Comedy
15644,Thriller
15644,Drama
15644,Action
34843,Drama
34843,TV Movie
11141,Romance
11141,Comedy
11141,Action
11141,Thriller
14024,Romance
14024,Drama
14024,Music
11188,Action
39386,Comedy
11632,Romance
11632,Drama
34942,Animation
34942,Adventure
34942,Family
11184,Drama
1997,Family
1997,Drama
1997,Adventure
842,Thriller
842,History
842,Drama
